record_type,plan_code,plan_name,source_page,age,age_band,sex,tobacco,base_rate,wp_rate,rate_basis,unit_basis,coverage_fixed,face_min,face_max,policy_fee_annual,volume_adjustment_annual,cv20_per_1000,note,quote_face_amount_input,quote_units_input,include_wp_flag,sold_as_policy_flag,units_derived,annual_premium_base,annual_premium_total,quarterly_total,mbd_base,mbd_total,monthly_direct_total
rate,4RC,4 Year Renewable & Convertible Term,30,48,,Male,NTU,4.72,0.76,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,48,,Male,TU,10.64,0.97,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,49,,Female,NTU,4.32,1.12,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,49,,Female,TU,6.72,1.46,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,49,,Male,NTU,5.15,0.90,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,49,,Male,TU,11.51,1.17,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,50,,Female,NTU,4.66,1.36,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,50,,Female,TU,7.22,1.76,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,50,,Male,NTU,5.63,1.10,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,50,,Male,TU,12.38,1.42,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,51,,Female,NTU,5.03,1.67,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,51,,Female,TU,7.77,2.16,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,51,,Male,NTU,6.18,1.35,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,51,,Male,TU,13.28,1.75,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,52,,Female,NTU,5.43,2.08,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,52,,Female,TU,8.36,2.65,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,52,,Male,NTU,6.80,1.67,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,52,,Male,TU,14.17,2.18,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,53,,Female,NTU,5.86,2.60,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,53,,Female,TU,8.97,3.29,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,53,,Male,NTU,7.50,2.08,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,53,,Male,TU,15.10,2.73,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,54,,Female,NTU,6.29,3.21,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,54,,Female,TU,9.57,4.05,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,54,,Male,NTU,8.26,2.57,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,54,,Male,TU,16.05,3.38,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,55,,Female,NTU,6.72,3.93,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,55,,Female,TU,10.16,4.92,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,55,,Male,NTU,9.09,3.14,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,55,,Male,TU,17.26,4.13,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,56,,Female,NTU,7.17,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,56,,Female,TU,10.75,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,56,,Male,NTU,10.00,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,56,,Male,TU,18.79,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,57,,Female,NTU,7.64,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,57,,Female,TU,11.36,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,57,,Male,NTU,11.00,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,57,,Male,TU,20.42,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,58,,Female,NTU,8.19,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,58,,Female,TU,12.04,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,58,,Male,NTU,12.12,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,58,,Male,TU,22.21,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,59,,Female,NTU,8.84,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,59,,Female,TU,12.88,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,59,,Male,NTU,13.38,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,59,,Male,TU,24.19,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,60,,Female,NTU,9.64,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,60,,Female,TU,13.91,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,60,,Male,NTU,14.80,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,60,,Male,TU,26.41,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,61,,Female,NTU,10.60,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,61,,Female,TU,15.15,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,61,,Male,NTU,16.40,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,61,,Male,TU,28.89,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,62,,Female,NTU,11.71,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,62,,Female,TU,16.58,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,62,,Male,NTU,18.20,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,62,,Male,TU,31.61,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,63,,Female,NTU,12.95,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,63,,Female,TU,18.15,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,63,,Male,NTU,20.18,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,63,,Male,TU,34.54,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,64,,Female,NTU,14.26,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,64,,Female,TU,19.78,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,64,,Male,NTU,22.34,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,64,,Male,TU,37.64,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,65,,Female,NTU,15.62,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,65,,Female,TU,21.43,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,65,,Male,NTU,24.68,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,65,,Male,TU,40.90,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,66,,Female,NTU,17.06,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,66,,Female,TU,23.11,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,66,,Male,NTU,27.22,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,66,,Male,TU,44.32,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,67,,Female,NTU,18.62,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,67,,Female,TU,24.89,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,67,,Male,NTU,30.02,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,67,,Male,TU,47.98,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,68,,Female,NTU,20.40,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,68,,Female,TU,26.92,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,68,,Male,NTU,33.14,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,68,,Male,TU,51.96,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,69,,Female,NTU,22.60,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,69,,Female,TU,29.35,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,69,,Male,NTU,36.44,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,4RC,4 Year Renewable & Convertible Term,30,69,,Male,TU,56.36,,annual_per_1000,per_$1000,,100000.00,,0.00,0.00,,renewal_only,,,0,0,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
rate,10RC,10 Year Renewable & Convertible Term,31,18,,Female,NTU,3.18,0.27,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,18,,Female,TU,4.37,0.29,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,18,,Male,NTU,3.70,0.19,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,18,,Male,TU,4.71,0.21,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,19,,Female,NTU,3.20,0.28,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,19,,Female,TU,4.42,0.30,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,19,,Male,NTU,3.71,0.20,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,19,,Male,TU,4.79,0.22,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,20,,Female,NTU,3.21,0.28,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,20,,Female,TU,4.47,0.32,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,20,,Male,NTU,3.72,0.20,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,20,,Male,TU,4.85,0.23,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,21,,Female,NTU,3.22,0.29,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,21,,Female,TU,4.55,0.34,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,21,,Male,NTU,3.74,0.21,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,21,,Male,TU,4.91,0.23,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,22,,Female,NTU,3.24,0.30,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,22,,Female,TU,4.62,0.35,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,22,,Male,NTU,3.76,0.22,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,22,,Male,TU,5.00,0.24,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,23,,Female,NTU,3.26,0.32,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,23,,Female,TU,4.70,0.37,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,23,,Male,NTU,3.78,0.22,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,23,,Male,TU,5.07,0.25,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,24,,Female,NTU,3.27,0.34,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,24,,Female,TU,4.80,0.38,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,24,,Male,NTU,3.80,0.23,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,24,,Male,TU,5.15,0.26,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,25,,Female,NTU,3.29,0.35,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,25,,Female,TU,4.88,0.39,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,25,,Male,NTU,3.83,0.24,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,25,,Male,TU,5.25,0.27,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,26,,Female,NTU,3.32,0.37,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,26,,Female,TU,5.00,0.41,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,26,,Male,NTU,3.89,0.25,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,26,,Male,TU,5.34,0.28,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,27,,Female,NTU,3.36,0.38,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,27,,Female,TU,5.10,0.43,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,27,,Male,NTU,3.93,0.26,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,27,,Male,TU,5.47,0.30,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
rate,10RC,10 Year Renewable & Convertible Term,31,28,,Female,NTU,3.39,0.40,annual_per_1000,per_$1000,,,,25.00,0.00,,,,,0,1,,$25.00,$25.00,$6.25,$2.09,$2.09,$2.25
